"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
26754,26753,"H3-27443","1","GIROPA","H3",158.89999,53.9,100529,6,11,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26755,26754,"H3-27442","1","STREEL","H3",150.3,54.4,100530,6,10,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26756,26755,"H3-27441","1","STREEL","H3",152.60001,54.1,100531,6,11,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26757,26756,"H3-27440","1","STREEL","H3",153,52.2,100532,6,15,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26758,26757,"H3-27439","1","GARCEU","H3",152.3,50.6,100533,6,23,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26759,26758,"H3-27438","1","CALOPC","H3",153,50.4,100534,6,15,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26760,26759,"H3-27437","1","GLUTWA","H3",153.8,50.8,100535,6,10,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26761,26760,"H3-27436","1","KOOMMA","H3",154.5,50,100536,6,14,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26762,26761,"H3-27435","1","IXONIC","H3",154.7,48.7,100537,6,14,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26763,26762,"H3-27434","1","SHORCU","H3",154.2,49.9,100538,6,17,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26764,26763,"H3-27433","1","SANTAP","H3",150.5,47.7,100539,6,15,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26765,26764,"H3-27421","1","ARCHCO","H3",151.7,46.5,100540,6,13,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26766,26765,"H3-27420","1","ARCHCL","H3",151.7,46.5,100541,6,13,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26767,26766,"H3-27419","1","SHORCU","H3",151.8,46.4,100542,6,26,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26768,26767,"H3-27418","1","ARCHCO","H3",144.10001,51.4,100543,6,17,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26769,26768,"H3-27417","1","DIOSLA","H3",148.39999,59.7,100544,6,12,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26770,26769,"H3-27416","1","STREEL","H3",149.10001,59.7,100545,6,14,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26771,26770,"H3-27406","1","CALOPC","H3",151.7,45.6,100546,6,11,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26772,26771,"H3-27402","1","ANISDI","H3",143.8,47.8,100547,6,10,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26773,26772,"H3-27401",NA,"DIOSLA","H3",144.60001,48.5,100548,6,10,"1.3",1.3,2007-08-20,"alive",NA,1,"A",17398
26774,26773,"G2-26313",NA,"IXORPE","G2",133.8,37.1,100549,6,14,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26775,26774,"G2-26312",NA,"SHORCU","G2",133.8,37,100550,6,16,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26776,26775,"G2-26311",NA,"SHORCU","G2",135.2,37.5,100551,6,19,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26777,26776,"G2-26310",NA,"SHORCU","G2",134.10001,36.1,100552,6,19,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26778,26777,"G2-26309",NA,"GARCGR","G2",135.39999,35.5,100553,6,10,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26779,26778,"G2-26308",NA,"GLUTWA","G2",128,25.7,100554,6,11,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26780,26779,"G2-26307",NA,"GONYMA","G2",126.3,25.1,100555,6,13,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26781,26780,"G2-26306",NA,"SHORCU","G2",126.8,30.2,100556,6,12,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26782,26781,"G2-26305",NA,"SHORCU","G2",129.7,30.1,100557,6,16,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26783,26782,"G2-26304",NA,"SHORCU","G2",127.8,32.4,100558,6,20,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26784,26783,"G2-26303",NA,"STREEL","G2",121.2,28.1,100559,6,14,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26785,26784,"G2-26302",NA,"CALOPC","G2",121.2,20.4,100560,6,10,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26786,26785,"G2-26301",NA,"PALAMI","G2",122.2,20.5,100561,6,12,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26787,26786,"G2-26211",NA,"BLUMTO","G2",119.8,24.6,100562,6,410,"1.3",1.3,2007-08-22,"alive",NA,1,"A",17400
26788,26787,"G5-26869",NA,"DACRRO","G5",127,99.7,100563,6,23,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26789,26788,"G5-26868",NA,"STERPL","G5",124.9,96.8,100564,6,14,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26790,26789,"G5-26867",NA,"BLUMTO","G5",120.8,93.9,100565,6,10,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26791,26790,"G5-26866",NA,"APORSY","G5",122.7,93.5,100566,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26792,26791,"G5-26865",NA,"ARDICO","G5",124.1,92.5,100567,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26793,26792,"G5-26864",NA,"ARDICO","G5",123.5,92.2,100568,6,17,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26794,26793,"G5-26863",NA,"NEOLZE","G5",121.6,90.7,100569,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26795,26794,"G5-26862",NA,"ARTOSC","G5",123.5,89.7,100570,6,15,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26796,26795,"G5-26861",NA,"NEOLZE","G5",123.8,90,100571,6,23,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26797,26796,"G5-26860",NA,"SANTAP","G5",124.3,90,100572,6,12,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26798,26797,"G5-26859",NA,"APORSY","G5",125.8,88.1,100573,6,15,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26799,26798,"G5-26858",NA,"SANTAP","G5",126.7,87.4,100574,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26800,26799,"G5-26857",NA,"CALOPC","G5",127.7,88.5,100575,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26801,26800,"G5-26856",NA,"BACCPA","G5",128.89999,88.2,100576,6,14,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26802,26801,"G5-26855",NA,"GIROPA","G5",123.9,85,100577,6,23,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26803,26802,"G5-26854",NA,"EUGENI","G5",122.9,84.4,100578,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26804,26803,"G5-26853",NA,"PELLSA","G5",123,82.8,100579,6,15,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26805,26804,"G5-26852",NA,"DIOSLA","G5",122.9,82.6,100580,6,14,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26806,26805,"G5-26851",NA,"DACRRO","G5",120.4,80,100581,6,15,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26807,26806,"G5-26850",NA,"GIROPA","G5",125,81,100582,6,19,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26808,26807,"G5-26849",NA,"DIOSLA","G5",129.5,82.5,100583,6,12,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26809,26808,"G5-26848",NA,"CANAPI","G5",129.7,82.3,100584,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26810,26809,"G5-26847",NA,"GIROPA","G5",130,82.8,100585,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26811,26810,"G5-26846",NA,"GOM1QU","G5",134.10001,81,100586,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26812,26811,"G5-26845",NA,"STREEL","G5",134.7,82.5,100587,6,14,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26813,26812,"G5-26844",NA,"PLANMA","G5",133.2,86.6,100588,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26814,26813,"G5-26842",NA,"GARCPA","G5",134.3,87.6,100589,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26815,26814,"G5-26841",NA,"ACTIML","G5",133.8,87.8,100590,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26816,26815,"G5-26838",NA,"DIOSLA","G5",130,93.2,100591,6,13,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26817,26816,"G5-26837",NA,"SANTAP","G5",130,93.4,100592,6,17,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26818,26817,"G5-26836",NA,"GOM1QU","G5",131.39999,91.4,100593,6,10,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26819,26818,"G5-26835",NA,"SANTAP","G5",130.5,98.2,100594,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26820,26819,"G5-26834",NA,"APORSY","G5",130.10001,98.1,100595,6,12,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26821,26820,"G5-26832",NA,"BACCSU","G5",132.5,97.9,100596,6,15,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26822,26821,"G5-26829",NA,"APORSY","G5",136.8,95.3,100597,6,16,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26823,26822,"G5-26828",NA,"BACCPA","G5",136.2,92.5,100598,6,11,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26824,26823,"G5-26820",NA,"STREEL","G5",137,88.8,100599,6,14,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26825,26824,"G5-26813",NA,"GOM1QU","G5",136,81.9,100600,6,13,"1.3",1.3,2007-08-23,"alive","M",2,"A",17401
26826,26825,"G5-26810",NA,"STREEL","G5",136.10001,80.5,100602,6,14,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26827,26826,"G4-26637",NA,"ARDICO","G4",138.89999,69,100603,6,12,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26828,26827,"G4-26636",NA,"GLUTWA","G4",137.3,63.8,100604,6,12,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26829,26828,"G4-26606",NA,"SANTAP","G4",136.7,61.1,100605,6,12,"1.3",1.3,2007-08-23,"alive",NA,1,"A",17401
26830,26829,"G4-26691",NA,"KOOMMA","G4",122,79.9,100606,6,14,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26831,26830,"G4-26655",NA,"SHORCU","G4",127.3,67.4,100607,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26832,26831,"G4-26654",NA,"STREEL","G4",126.9,67.6,100608,6,12,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26833,26832,"G4-26653",NA,"PALAOB","G4",126.9,68,100609,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26834,26833,"G4-26652",NA,"EUGEGL","G4",134.89999,69.8,100610,6,16,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26835,26834,"G4-26651",NA,"ACTIML","G4",129.39999,78.8,100611,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26836,26835,"G4-26650",NA,"ACTIML","G4",128.2,77.3,100612,6,14,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26837,26836,"G4-26649",NA,"DACRRO","G4",128.5,78.3,100613,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26838,26837,"G4-26648",NA,"MAESRA","G4",126.7,75.2,100614,6,12,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26839,26838,"G4-26647",NA,"BOUEOP","G4",126.4,73.2,100615,6,15,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26840,26839,"G4-26646",NA,"BACCSU","G4",127.5,75.2,100616,6,11,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26841,26840,"G4-26645",NA,"DACRRO","G4",126.1,79.1,100617,6,13,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26842,26841,"G4-26644",NA,"STREEL","G4",126,78.2,100618,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26843,26842,"G4-26643",NA,"CANAPA","G4",126.5,77.4,100619,6,19,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26844,26843,"G4-26642",NA,"DIALIN","G4",122.1,77.8,100620,6,15,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26845,26844,"G4-26641",NA,"STREEL","G4",126.1,62.5,100621,6,11,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26846,26845,"G4-26640",NA,"STREEL","G4",130.2,65.8,100622,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26847,26846,"G4-26639",NA,"STROCE","G4",130.10001,63.9,100623,6,10,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26848,26847,"G4-26638",NA,"GOM1QU","G4",132.8,61.6,100624,6,11,"1.3",1.3,2007-08-27,"alive",NA,1,"A",17405
26849,26848,"G3-26527",NA,"ARCHCO","G3",134.89999,59.4,100625,6,12,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26850,26849,"G3-26526",NA,"DACRRO","G3",135.10001,59.7,100626,6,11,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26851,26850,"G3-26525",NA,"APORBE","G3",139.60001,54.4,100627,6,12,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26852,26851,"G3-26524",NA,"STREEL","G3",139.89999,48.6,100628,6,18,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26853,26852,"G3-26515",NA,"GARCNI","G3",133.3,45.2,100629,6,15,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26854,26853,"G3-26514",NA,"STREEL","G3",134.60001,44.5,100630,6,15,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26855,26854,"G3-26513",NA,"CALOPC","G3",134.60001,40.1,100631,6,12,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26856,26855,"G3-26512",NA,"SHORCU","G3",124.5,59.8,100632,6,12,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26857,26856,"G3-26508",NA,"TIMOWA","G3",123.5,59.8,100633,6,59,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26858,26857,"G3-26506",NA,"STREEL","G3",125.3,56.3,100634,6,11,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26859,26858,"G3-26505",NA,"BACCSU","G3",124.1,45.7,100635,6,10,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26860,26859,"G3-26504",NA,"SANTRU","G3",123.7,44.1,100636,6,10,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26861,26860,"G3-26501",NA,"GONYMA","G3",121.2,41.8,100637,6,10,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26862,26861,"G3-26401",NA,"MARACO","G3",128.5,57.3,100638,6,792,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26863,26862,"5668",NA,"GONYMA","G3",121.5,59.8,100639,6,23,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26864,26863,"5461",NA,"DIPTCA","G3",133.2,59.1,100640,6,51,"1.3",1.3,2007-08-30,"alive",NA,1,"A",17408
26865,26864,"F2-25391",NA,"EUODGL","F2",112.3,37.9,100641,6,34,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26866,26865,"F2-25373",NA,"CALOBM","F2",110.1,35.1,100642,6,22,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26867,26866,"F2-25372",NA,"SANTAP","F2",110.2,35.4,100643,6,13,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26868,26867,"F2-25369",NA,"ANTICO","F2",111.4,20.2,100644,6,12,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26869,26868,"F2-25368",NA,"ROTHMA","F2",113.3,20.7,100645,6,11,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26870,26869,"F2-25367",NA,"ANTICO","F2",112.7,20.3,100646,6,24,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26871,26870,"F2-25366",NA,"CALOPC","F2",114.1,20.7,100647,6,15,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26872,26871,"F2-25364",NA,"DIOSLA","F2",112.9,21.3,100648,6,20,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26873,26872,"F2-25362",NA,"SANTAP","F2",111.1,24.1,100649,6,11,"1.3",1.3,2007-09-03,"alive","A",1,"A",17412
26874,26873,"F2-25360",NA,"MEMECA","F2",110.5,26.3,100650,6,12,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26875,26874,"F2-25358",NA,"DIOSLA","F2",110.1,32.8,100651,6,19,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26876,26875,"F2-25357",NA,"MEMEPU","F2",110.2,34.7,100652,6,16,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26877,26876,"F2-25356",NA,"PALAOB","F2",110.8,35,100653,6,28,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26878,26877,"F2-25355",NA,"GLYCCH","F2",115,33.7,100654,6,12,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26879,26878,"F2-25354",NA,"CANAPI","F2",115.2,33.9,100655,6,12,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26880,26879,"F2-25345",NA,"PIMEGR","F2",114.5,33.8,100656,6,11,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26881,26880,"F2-25344",NA,"EUGEPS","F2",114.9,34.3,100657,6,17,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26882,26881,"F2-25335",NA,"DACRRO","F2",115.4,38.9,100658,6,20,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26883,26882,"F2-25323",NA,"ELAEPO","F2",114.8,36.6,100659,6,16,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26884,26883,"F2-25320",NA,"MADHSR","F2",111.6,38.6,100660,6,21,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26885,26884,"F2-25319",NA,"BACCSU","F2",111.6,36.5,100661,6,11,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26886,26885,"F2-25318",NA,"DIPTCA","F2",112.4,37.3,100662,6,15,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26887,26886,"F2-25317",NA,"PALAOB","F2",116.4,38.2,100663,6,13,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26888,26887,"F2-25316",NA,"GARCSC","F2",114.8,35.2,100664,6,15,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26889,26888,"F2-25315",NA,"SANTAP","F2",116.1,32.7,100665,6,12,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26890,26889,"F2-25314",NA,"GLUTWA","F2",116.9,30.8,100666,6,14,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26891,26890,"F2-25313",NA,"PAR1PA","F2",117.1,30.8,100667,6,18,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26892,26891,"F2-25312",NA,"ANTICO","F2",117.3,28.3,100668,6,12,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26893,26892,"F2-25311",NA,"SANTAP","F2",115.8,24.2,100669,6,13,"1.3",1.3,2007-09-03,"alive",NA,1,"A",17412
26894,26893,"F2-25374",NA,"GIROPA","F2",107.8,35.2,100670,6,15,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26895,26894,"F2-25371",NA,"SHORCU","F2",105.8,22.2,100671,6,12,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26896,26895,"F2-25370",NA,"MEMEPU","F2",105.9,23.9,100672,6,15,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26897,26896,"F2-25225",NA,"CANAPA","F2",101.2,21.9,100673,6,13,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26898,26897,"F2-25224",NA,"SHORCU","F2",104.9,24.4,100674,6,13,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26899,26898,"F2-25223",NA,"STREEL","F2",103.9,25.2,100675,6,12,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26900,26899,"F2-25222",NA,"SANTAP","F2",101.6,29.4,100676,6,13,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26901,26900,"F2-25221",NA,"SANTAP","F2",102.2,31.7,100677,6,12,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26902,26901,"F2-25220",NA,"BACCSU","F2",103.5,28.6,100678,6,12,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26903,26902,"F2-25219",NA,"GONYMA","F2",104.2,29.9,100679,6,11,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26904,26903,"F2-25218",NA,"PANDDP","F2",100.3,36.4,100680,6,30,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26905,26904,"F2-25217",NA,"CANAPA","F2",101.4,36,100681,6,18,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26906,26905,"F2-25216",NA,"ARDITY","F2",102.3,36.1,100682,6,12,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26907,26906,"F2-25215",NA,"SANTAP","F2",104.2,36,100683,6,13,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26908,26907,"F2-25214",NA,"DACRRO","F2",100.1,38.5,100684,6,13,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26909,26908,"F2-25213",NA,"DACRRO","F2",100.1,39.3,100685,6,22,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26910,26909,"F2-25212",NA,"PORTAN","F2",101.6,39.2,100686,6,11,"1.3",1.3,2007-09-04,"alive","M",1,"A",17413
26911,26910,"F2-25210",NA,"PIMEGR","F2",103.4,38.5,100687,6,16,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26912,26911,"F2-25209",NA,"CANAPA","F2",103.9,37.6,100688,6,32,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26913,26912,"F2-25208",NA,"SANTAP","F2",104.7,37.5,100689,6,23,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26914,26913,"F2-25207",NA,"PORTAN","F2",105.3,39.3,100690,6,10,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26915,26914,"F2-25206",NA,"PELLSA","F2",105.6,39.2,100691,6,15,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26916,26915,"F2-25205",NA,"PELLSA","F2",105.4,39.2,100692,6,33,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26917,26916,"F2-25204",NA,"SANTAP","F2",108,39.9,100693,6,21,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26918,26917,"F2-25203",NA,"GONYMA","F2",109.4,38.3,100694,6,12,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26919,26918,"F2-25202",NA,"CALOBM","F2",105.8,35.5,100695,6,11,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26920,26919,"F2-25201",NA,"BACCSU","F2",106.8,35.4,100696,6,16,"1.3",1.3,2007-09-04,"alive",NA,1,"A",17413
26921,26920,"F3-25487",NA,"BACCSU","F3",100.9,47.3,100697,6,13,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26922,26921,"F3-25486",NA,"SANTAP","F3",101.6,47.3,100698,6,10,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26923,26922,"F3-25482",NA,"SANTAP","F3",105,51.8,100699,6,17,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26924,26923,"F3-25475",NA,"SANTAP","F3",105.3,52,100700,6,12,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26925,26924,"F3-25474",NA,"DACRRO","F3",105.6,51.9,100701,6,15,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26926,26925,"F3-25473",NA,"BACCSU","F3",105.6,50.3,100702,6,26,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26927,26926,"F3-25472",NA,"SANTAP","F3",105.7,42.7,100703,6,15,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26928,26927,"F3-25471",NA,"STREEL","F3",107.2,41.8,100704,6,16,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26929,26928,"F3-25470",NA,"GONYMA","F3",106.1,40.3,100705,6,19,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26930,26929,"F3-25469",NA,"GIROPA","F3",109.4,43.1,100706,6,13,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26931,26930,"F3-25468",NA,"BACCSU","F3",109.1,44.2,100707,6,16,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26932,26931,"F3-25429",NA,"PIMEGR","F3",107.4,45.3,100708,6,20,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26933,26932,"F3-25418",NA,"ENDOMA","F3",100.6,44.6,100709,6,32,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26934,26933,"F3-25417",NA,"ARCHCO","F3",100.2,44.9,100710,6,31,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26935,26934,"F3-25416",NA,"MACACO","F3",100.8,44.3,100711,6,34,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26936,26935,"F3-25415",NA,"SANTAP","F3",103.8,44,100712,6,18,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26937,26936,"F3-25414",NA,"STREEL","F3",102.2,44.7,100713,6,15,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26938,26937,"F3-25413",NA,"MACABA","F3",102.9,43.1,100714,6,11,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26939,26938,"F3-25412",NA,"GIROPA","F3",104.4,43.2,100715,6,14,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26940,26939,"F3-25411",NA,"CASECL","F3",104.5,40,100716,6,15,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26941,26940,"F3-25410",NA,"ELAEPU","F3",103.8,40.1,100717,6,25,"1.3",1.3,2007-09-05,"alive","M",1,"A",17414
26942,26941,"F3-25409",NA,"PORTAN","F3",101.9,40.1,100718,6,13,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26943,26942,"F3-25408",NA,"SHORCU","F3",103.1,40.9,100719,6,38,"1.3",1.3,2007-09-05,"alive","M",2,"A",17414
26944,26943,"F3-25407",NA,"GLUTWA","F3",102.8,40.7,100721,6,22,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26945,26944,"F3-25406",NA,"STREEL","F3",103.4,41.6,100722,6,10,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26946,26945,"F3-25405",NA,"STREEL","F3",103.2,42.8,100723,6,21,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
26947,26946,"F3-25402",NA,"MACACO","F3",101.5,43.2,100724,6,55,"1.3",1.3,2007-09-05,"alive",NA,1,"A",17414
